-5	-5	2.77778	
-0.953433	0.681024	-5.2	
-0.853553	0.853553	-6.8	
-0.557248	0.928746	-6.8	
-0.198058	0.99029	-6.8	
0.198058	0.99029	-6.8	
0.557248	0.928746	-6.8	
0.853553	0.853553	-6.8	
0.953433	0.681024	-5.2	
-5	5	2.77778	
-5	-5	3.88889	
-0.926777	0.926777	-5.2	
-0.681024	0.953433	-5.2	
-0.419908	0.979786	-5.2	
-0.142498	0.997487	-5.2	
0.142498	0.997487	-5.2	
0.419908	0.979786	-5.2	
0.681024	0.953433	-5.2	
0.926777	0.926777	-5.2	
-5	5	3.88889	
5	-5	-5	
5	-5	-3.88889	
5	-5	-2.77778	
5	-5	-1.66667	
5	-5	-0.555556	
5	-5	0.555556	
5	-5	1.66667	
5	-5	2.77778	
5	-5	3.88889	
5	-5	5	
-5	-3.88889	-5	
-4.8	-0.926777	-0.926777	
-4.8	-0.953433	-0.681024	
-4.8	-0.979786	-0.419908	
-4.8	-0.997487	-0.142498	
-4.8	-0.997487	0.142498	
-4.8	-0.979786	0.419908	
-4.8	-0.953433	0.681024	
-4.8	-0.926777	0.926777	
-5	-3.88889	5	
-0.926777	-5.2	-0.926777	
-3.88889	-3.88889	-3.88889	
-3.88889	-2.77778	-3.88889	
-3.88889	-1.66667	-3.88889	
-3.88889	-0.555556	-3.88889	
-3.88889	0.555556	-3.88889	
-3.88889	1.66667	-3.88889	
-3.88889	2.77778	-3.88889	
-3.88889	3.88889	-3.88889	
-0.926777	5.2	-0.926777	
-0.953433	-5.2	-0.681024	
-2.77778	-3.88889	-3.88889	
-2.77778	-2.77778	-3.88889	
-2.77778	-1.66667	-3.88889	
-2.77778	-0.555556	-3.88889	
-2.77778	0.555556	-3.88889	
-2.77778	1.66667	-3.88889	
-2.77778	2.77778	-3.88889	
-2.77778	3.88889	-3.88889	
-0.953433	5.2	-0.681024	
-0.979786	-5.2	-0.419908	
-1.66667	-3.88889	-3.88889	
-1.66667	-2.77778	-3.88889	
-1.66667	-1.66667	-3.88889	
-1.66667	-0.555556	-3.88889	
-1.66667	0.555556	-3.88889	
-1.66667	1.66667	-3.88889	
-1.66667	2.77778	-3.88889	
-1.66667	3.88889	-3.88889	
-0.979786	5.2	-0.419908	
-0.997487	-5.2	-0.142498	
-0.555556	-3.88889	-3.88889	
-0.555556	-2.77778	-3.88889	
-0.555556	-1.66667	-3.88889	
-0.555556	-0.555556	-3.88889	
-0.555556	0.555556	-3.88889	
-0.555556	1.66667	-3.88889	
-0.555556	2.77778	-3.88889	
-0.555556	3.88889	-3.88889	
-0.997487	5.2	-0.142498	
-0.997487	-5.2	0.142498	
0.555556	-3.88889	-3.88889	
0.555556	-2.77778	-3.88889	
0.555556	-1.66667	-3.88889	
0.555556	-0.555556	-3.88889	
0.555556	0.555556	-3.88889	
0.555556	1.66667	-3.88889	
0.555556	2.77778	-3.88889	
0.555556	3.88889	-3.88889	
-0.997487	5.2	0.142498	
-0.979786	-5.2	0.419908	
1.66667	-3.88889	-3.88889	
1.66667	-2.77778	-3.88889	
1.66667	-1.66667	-3.88889	
1.66667	-0.555556	-3.88889	
1.66667	0.555556	-3.88889	
1.66667	1.66667	-3.88889	
1.66667	2.77778	-3.88889	
1.66667	3.88889	-3.88889	
-0.979786	5.2	0.419908	
-0.953433	-5.2	0.681024	
2.77778	-3.88889	-3.88889	
2.77778	-2.77778	-3.88889	
2.77778	-1.66667	-3.88889	
2.77778	-0.555556	-3.88889	
2.77778	0.555556	-3.88889	
2.77778	1.66667	-3.88889	
2.77778	2.77778	-3.88889	
2.77778	3.88889	-3.88889	
-0.953433	5.2	0.681024	
-0.926777	-5.2	0.926777	
3.88889	-3.88889	-3.88889	
3.88889	-2.77778	-3.88889	
3.88889	-1.66667	-3.88889	
3.88889	-0.555556	-3.88889	
3.88889	0.555556	-3.88889	
3.88889	1.66667	-3.88889	
3.88889	2.77778	-3.88889	
3.88889	3.88889	-3.88889	
-0.926777	5.2	0.926777	
5	-3.88889	-5	
4.8	-0.926777	-0.926777	
4.8	-0.953433	-0.681024	
4.8	-0.979786	-0.419908	
4.8	-0.997487	-0.142498	
4.8	-0.997487	0.142498	
4.8	-0.979786	0.419908	
4.8	-0.953433	0.681024	
4.8	-0.926777	0.926777	
5	-3.88889	5	
-5	-2.77778	-5	
-4.8	-0.681024	-0.953433	
-3.2	-0.853553	-0.853553	
-3.2	-0.928746	-0.557248	
-3.2	-0.99029	-0.198058	
-3.2	-0.99029	0.198058	
-3.2	-0.928746	0.557248	
-3.2	-0.853553	0.853553	
-4.8	-0.681024	0.953433	
-5	-2.77778	5	
-0.681024	-5.2	-0.953433	
-3.88889	-3.88889	-2.77778	
-3.88889	-2.77778	-2.77778	
-3.88889	-1.66667	-2.77778	
-3.88889	-0.555556	-2.77778	
-3.88889	0.555556	-2.77778	
-3.88889	1.66667	-2.77778	
-3.88889	2.77778	-2.77778	
-3.88889	3.88889	-2.77778	
-0.681024	5.2	-0.953433	
-0.853553	-6.8	-0.853553	
-2.77778	-3.88889	-2.77778	
-2.77778	-2.77778	-2.77778	
-2.77778	-1.66667	-2.77778	
-2.77778	-0.555556	-2.77778	
-2.77778	0.555556	-2.77778	
-2.77778	1.66667	-2.77778	
-2.77778	2.77778	-2.77778	
-2.77778	3.88889	-2.77778	
-0.853553	6.8	-0.853553	
-0.928746	-6.8	-0.557248	
-1.66667	-3.88889	-2.77778	
-1.66667	-2.77778	-2.77778	
-1.66667	-1.66667	-2.77778	
-1.66667	-0.555556	-2.77778	
-1.66667	0.555556	-2.77778	
-1.66667	1.66667	-2.77778	
-1.66667	2.77778	-2.77778	
-1.66667	3.88889	-2.77778	
-0.928746	6.8	-0.557248	
-0.99029	-6.8	-0.198058	
-0.555556	-3.88889	-2.77778	
-0.555556	-2.77778	-2.77778	
-0.555556	-1.66667	-2.77778	
-0.555556	-0.555556	-2.77778	
-0.555556	0.555556	-2.77778	
-0.555556	1.66667	-2.77778	
-0.555556	2.77778	-2.77778	
-0.555556	3.88889	-2.77778	
-0.99029	6.8	-0.198058	
-0.99029	-6.8	0.198058	
0.555556	-3.88889	-2.77778	
0.555556	-2.77778	-2.77778	
0.555556	-1.66667	-2.77778	
0.555556	-0.555556	-2.77778	
0.555556	0.555556	-2.77778	
0.555556	1.66667	-2.77778	
0.555556	2.77778	-2.77778	
0.555556	3.88889	-2.77778	
-0.99029	6.8	0.198058	
-0.928746	-6.8	0.557248	
1.66667	-3.88889	-2.77778	
1.66667	-2.77778	-2.77778	
1.66667	-1.66667	-2.77778	
1.66667	-0.555556	-2.77778	
1.66667	0.555556	-2.77778	
1.66667	1.66667	-2.77778	
1.66667	2.77778	-2.77778	
1.66667	3.88889	-2.77778	
-0.928746	6.8	0.557248	
-0.853553	-6.8	0.853553	
2.77778	-3.88889	-2.77778	
2.77778	-2.77778	-2.77778	
2.77778	-1.66667	-2.77778	
2.77778	-0.555556	-2.77778	
2.77778	0.555556	-2.77778	
2.77778	1.66667	-2.77778	
2.77778	2.77778	-2.77778	
2.77778	3.88889	-2.77778	
-0.853553	6.8	0.853553	
-0.681024	-5.2	0.953433	
3.88889	-3.88889	-2.77778	
3.88889	-2.77778	-2.77778	
3.88889	-1.66667	-2.77778	
3.88889	-0.555556	-2.77778	
3.88889	0.555556	-2.77778	
3.88889	1.66667	-2.77778	
3.88889	2.77778	-2.77778	
3.88889	3.88889	-2.77778	
-0.681024	5.2	0.953433	
5	-2.77778	-5	
4.8	-0.681024	-0.953433	
3.2	-0.853553	-0.853553	
3.2	-0.928746	-0.557248	
3.2	-0.99029	-0.198058	
3.2	-0.99029	0.198058	
3.2	-0.928746	0.557248	
3.2	-0.853553	0.853553	
4.8	-0.681024	0.953433	
5	-2.77778	5	
-5	-1.66667	-5	
-4.8	-0.419908	-0.979786	
-3.2	-0.557248	-0.928746	
-3	-3.12132	-3.12132	
-3	-3.84605	-1.28202	
-3	-3.84605	1.28202	
-3	-3.12132	3.12132	
-3.2	-0.557248	0.928746	
-4.8	-0.419908	0.979786	
-5	-1.66667	5	
-0.419908	-5.2	-0.979786	
-3.88889	-3.88889	-1.66667	
-3.88889	-2.77778	-1.66667	
-3.88889	-1.66667	-1.66667	
-3.88889	-0.555556	-1.66667	
-3.88889	0.555556	-1.66667	
-3.88889	1.66667	-1.66667	
-3.88889	2.77778	-1.66667	
-3.88889	3.88889	-1.66667	
-0.419908	5.2	-0.979786	
-0.557248	-6.8	-0.928746	
-2.77778	-3.88889	-1.66667	
-2.77778	-2.77778	-1.66667	
-2.77778	-1.66667	-1.66667	
-2.77778	-0.555556	-1.66667	
-2.77778	0.555556	-1.66667	
-2.77778	1.66667	-1.66667	
-2.77778	2.77778	-1.66667	
-2.77778	3.88889	-1.66667	
-0.557248	6.8	-0.928746	
-3.12132	-7	-3.12132	
-1.66667	-3.88889	-1.66667	
-1.66667	-2.77778	-1.66667	
-1.66667	-1.66667	-1.66667	
-1.66667	-0.555556	-1.66667	
-1.66667	0.555556	-1.66667	
-1.66667	1.66667	-1.66667	
-1.66667	2.77778	-1.66667	
-1.66667	3.88889	-1.66667	
-3.12132	7	-3.12132	
-3.84605	-7	-1.28202	
-0.555556	-3.88889	-1.66667	
-0.555556	-2.77778	-1.66667	
-0.555556	-1.66667	-1.66667	
-0.555556	-0.555556	-1.66667	
-0.555556	0.555556	-1.66667	
-0.555556	1.66667	-1.66667	
-0.555556	2.77778	-1.66667	
-0.555556	3.88889	-1.66667	
-3.84605	7	-1.28202	
-3.84605	-7	1.28202	
0.555556	-3.88889	-1.66667	
0.555556	-2.77778	-1.66667	
0.555556	-1.66667	-1.66667	
0.555556	-0.555556	-1.66667	
0.555556	0.555556	-1.66667	
0.555556	1.66667	-1.66667	
0.555556	2.77778	-1.66667	
0.555556	3.88889	-1.66667	
-3.84605	7	1.28202	
-3.12132	-7	3.12132	
1.66667	-3.88889	-1.66667	
1.66667	-2.77778	-1.66667	
1.66667	-1.66667	-1.66667	
1.66667	-0.555556	-1.66667	
1.66667	0.555556	-1.66667	
1.66667	1.66667	-1.66667	
1.66667	2.77778	-1.66667	
1.66667	3.88889	-1.66667	
-3.12132	7	3.12132	
-0.557248	-6.8	0.928746	
2.77778	-3.88889	-1.66667	
2.77778	-2.77778	-1.66667	
2.77778	-1.66667	-1.66667	
2.77778	-0.555556	-1.66667	
2.77778	0.555556	-1.66667	
2.77778	1.66667	-1.66667	
2.77778	2.77778	-1.66667	
2.77778	3.88889	-1.66667	
-0.557248	6.8	0.928746	
-0.419908	-5.2	0.979786	
3.88889	-3.88889	-1.66667	
3.88889	-2.77778	-1.66667	
3.88889	-1.66667	-1.66667	
3.88889	-0.555556	-1.66667	
3.88889	0.555556	-1.66667	
3.88889	1.66667	-1.66667	
3.88889	2.77778	-1.66667	
3.88889	3.88889	-1.66667	
-0.419908	5.2	0.979786	
5	-1.66667	-5	
4.8	-0.419908	-0.979786	
3.2	-0.557248	-0.928746	
3	-3.12132	-3.12132	
3	-3.84605	-1.28202	
3	-3.84605	1.28202	
3	-3.12132	3.12132	
3.2	-0.557248	0.928746	
4.8	-0.419908	0.979786	
5	-1.66667	5	
-5	-0.555556	-5	
-4.8	-0.142498	-0.997487	
-3.2	-0.198058	-0.99029	
-3	-1.28202	-3.84605	
-2	-2.82843	-2.82843	
-2	-2.82843	2.82843	
-3	-1.28202	3.84605	
-3.2	-0.198058	0.99029	
-4.8	-0.142498	0.997487	
-5	-0.555556	5	
-0.142498	-5.2	-0.997487	
-3.88889	-3.88889	-0.555556	
-3.88889	-2.77778	-0.555556	
-3.88889	-1.66667	-0.555556	
-3.88889	-0.555556	-0.555556	
-3.88889	0.555556	-0.555556	
-3.88889	1.66667	-0.555556	
-3.88889	2.77778	-0.555556	
-3.88889	3.88889	-0.555556	
-0.142498	5.2	-0.997487	
-0.198058	-6.8	-0.99029	
-2.77778	-3.88889	-0.555556	
-2.77778	-2.77778	-0.555556	
-2.77778	-1.66667	-0.555556	
-2.77778	-0.555556	-0.555556	
-2.77778	0.555556	-0.555556	
-2.77778	1.66667	-0.555556	
-2.77778	2.77778	-0.555556	
-2.77778	3.88889	-0.555556	
-0.198058	6.8	-0.99029	
-1.28202	-7	-3.84605	
-1.66667	-3.88889	-0.555556	
-1.66667	-2.77778	-0.555556	
-1.66667	-1.66667	-0.555556	
-1.66667	-0.555556	-0.555556	
-1.66667	0.555556	-0.555556	
-1.66667	1.66667	-0.555556	
-1.66667	2.77778	-0.555556	
-1.66667	3.88889	-0.555556	
-1.28202	7	-3.84605	
-2.82843	-8	-2.82843	
-0.555556	-3.88889	-0.555556	
-0.555556	-2.77778	-0.555556	
-0.555556	-1.66667	-0.555556	
-0.555556	-0.555556	-0.555556	
-0.555556	0.555556	-0.555556	
-0.555556	1.66667	-0.555556	
-0.555556	2.77778	-0.555556	
-0.555556	3.88889	-0.555556	
-2.82843	8	-2.82843	
-2.82843	-8	2.82843	
0.555556	-3.88889	-0.555556	
0.555556	-2.77778	-0.555556	
0.555556	-1.66667	-0.555556	
0.555556	-0.555556	-0.555556	
0.555556	0.555556	-0.555556	
0.555556	1.66667	-0.555556	
0.555556	2.77778	-0.555556	
0.555556	3.88889	-0.555556	
-2.82843	8	2.82843	
-1.28202	-7	3.84605	
1.66667	-3.88889	-0.555556	
1.66667	-2.77778	-0.555556	
1.66667	-1.66667	-0.555556	
1.66667	-0.555556	-0.555556	
1.66667	0.555556	-0.555556	
1.66667	1.66667	-0.555556	
1.66667	2.77778	-0.555556	
1.66667	3.88889	-0.555556	
-1.28202	7	3.84605	
-0.198058	-6.8	0.99029	
2.77778	-3.88889	-0.555556	
2.77778	-2.77778	-0.555556	
2.77778	-1.66667	-0.555556	
2.77778	-0.555556	-0.555556	
2.77778	0.555556	-0.555556	
2.77778	1.66667	-0.555556	
2.77778	2.77778	-0.555556	
2.77778	3.88889	-0.555556	
-0.198058	6.8	0.99029	
-0.142498	-5.2	0.997487	
3.88889	-3.88889	-0.555556	
3.88889	-2.77778	-0.555556	
3.88889	-1.66667	-0.555556	
3.88889	-0.555556	-0.555556	
3.88889	0.555556	-0.555556	
3.88889	1.66667	-0.555556	
3.88889	2.77778	-0.555556	
3.88889	3.88889	-0.555556	
-0.142498	5.2	0.997487	
5	-0.555556	-5	
4.8	-0.142498	-0.997487	
3.2	-0.198058	-0.99029	
3	-1.28202	-3.84605	
2	-2.82843	-2.82843	
2	-2.82843	2.82843	
3	-1.28202	3.84605	
3.2	-0.198058	0.99029	
4.8	-0.142498	0.997487	
5	-0.555556	5	
-5	0.555556	-5	
-4.8	0.142498	-0.997487	
-3.2	0.198058	-0.99029	
-3	1.28202	-3.84605	
-2	2.82843	-2.82843	
-2	2.82843	2.82843	
-3	1.28202	3.84605	
-3.2	0.198058	0.99029	
-4.8	0.142498	0.997487	
-5	0.555556	5	
0.142498	-5.2	-0.997487	
-3.88889	-3.88889	0.555556	
-3.88889	-2.77778	0.555556	
-3.88889	-1.66667	0.555556	
-3.88889	-0.555556	0.555556	
-3.88889	0.555556	0.555556	
-3.88889	1.66667	0.555556	
-3.88889	2.77778	0.555556	
-3.88889	3.88889	0.555556	
0.142498	5.2	-0.997487	
0.198058	-6.8	-0.99029	
-2.77778	-3.88889	0.555556	
-2.77778	-2.77778	0.555556	
-2.77778	-1.66667	0.555556	
-2.77778	-0.555556	0.555556	
-2.77778	0.555556	0.555556	
-2.77778	1.66667	0.555556	
-2.77778	2.77778	0.555556	
-2.77778	3.88889	0.555556	
0.198058	6.8	-0.99029	
1.28202	-7	-3.84605	
-1.66667	-3.88889	0.555556	
-1.66667	-2.77778	0.555556	
-1.66667	-1.66667	0.555556	
-1.66667	-0.555556	0.555556	
-1.66667	0.555556	0.555556	
-1.66667	1.66667	0.555556	
-1.66667	2.77778	0.555556	
-1.66667	3.88889	0.555556	
1.28202	7	-3.84605	
2.82843	-8	-2.82843	
-0.555556	-3.88889	0.555556	
-0.555556	-2.77778	0.555556	
-0.555556	-1.66667	0.555556	
-0.555556	-0.555556	0.555556	
-0.555556	0.555556	0.555556	
-0.555556	1.66667	0.555556	
-0.555556	2.77778	0.555556	
-0.555556	3.88889	0.555556	
2.82843	8	-2.82843	
2.82843	-8	2.82843	
0.555556	-3.88889	0.555556	
0.555556	-2.77778	0.555556	
0.555556	-1.66667	0.555556	
0.555556	-0.555556	0.555556	
0.555556	0.555556	0.555556	
0.555556	1.66667	0.555556	
0.555556	2.77778	0.555556	
0.555556	3.88889	0.555556	
2.82843	8	2.82843	
1.28202	-7	3.84605	
1.66667	-3.88889	0.555556	
1.66667	-2.77778	0.555556	
1.66667	-1.66667	0.555556	
1.66667	-0.555556	0.555556	
1.66667	0.555556	0.555556	
1.66667	1.66667	0.555556	
1.66667	2.77778	0.555556	
1.66667	3.88889	0.555556	
1.28202	7	3.84605	
0.198058	-6.8	0.99029	
2.77778	-3.88889	0.555556	
2.77778	-2.77778	0.555556	
2.77778	-1.66667	0.555556	
2.77778	-0.555556	0.555556	
2.77778	0.555556	0.555556	
2.77778	1.66667	0.555556	
2.77778	2.77778	0.555556	
2.77778	3.88889	0.555556	
0.198058	6.8	0.99029	
0.142498	-5.2	0.997487	
3.88889	-3.88889	0.555556	
3.88889	-2.77778	0.555556	
3.88889	-1.66667	0.555556	
3.88889	-0.555556	0.555556	
3.88889	0.555556	0.555556	
3.88889	1.66667	0.555556	
3.88889	2.77778	0.555556	
3.88889	3.88889	0.555556	
0.142498	5.2	0.997487	
5	0.555556	-5	
4.8	0.142498	-0.997487	
3.2	0.198058	-0.99029	
3	1.28202	-3.84605	
2	2.82843	-2.82843	
2	2.82843	2.82843	
3	1.28202	3.84605	
3.2	0.198058	0.99029	
4.8	0.142498	0.997487	
5	0.555556	5	
-5	1.66667	-5	
-4.8	0.419908	-0.979786	
-3.2	0.557248	-0.928746	
-3	3.12132	-3.12132	
-3	3.84605	-1.28202	
-3	3.84605	1.28202	
-3	3.12132	3.12132	
-3.2	0.557248	0.928746	
-4.8	0.419908	0.979786	
-5	1.66667	5	
0.419908	-5.2	-0.979786	
-3.88889	-3.88889	1.66667	
-3.88889	-2.77778	1.66667	
-3.88889	-1.66667	1.66667	
-3.88889	-0.555556	1.66667	
-3.88889	0.555556	1.66667	
-3.88889	1.66667	1.66667	
-3.88889	2.77778	1.66667	
-3.88889	3.88889	1.66667	
0.419908	5.2	-0.979786	
0.557248	-6.8	-0.928746	
-2.77778	-3.88889	1.66667	
-2.77778	-2.77778	1.66667	
-2.77778	-1.66667	1.66667	
-2.77778	-0.555556	1.66667	
-2.77778	0.555556	1.66667	
-2.77778	1.66667	1.66667	
-2.77778	2.77778	1.66667	
-2.77778	3.88889	1.66667	
0.557248	6.8	-0.928746	
3.12132	-7	-3.12132	
-1.66667	-3.88889	1.66667	
-1.66667	-2.77778	1.66667	
-1.66667	-1.66667	1.66667	
-1.66667	-0.555556	1.66667	
-1.66667	0.555556	1.66667	
-1.66667	1.66667	1.66667	
-1.66667	2.77778	1.66667	
-1.66667	3.88889	1.66667	
3.12132	7	-3.12132	
3.84605	-7	-1.28202	
-0.555556	-3.88889	1.66667	
-0.555556	-2.77778	1.66667	
-0.555556	-1.66667	1.66667	
-0.555556	-0.555556	1.66667	
-0.555556	0.555556	1.66667	
-0.555556	1.66667	1.66667	
-0.555556	2.77778	1.66667	
-0.555556	3.88889	1.66667	
3.84605	7	-1.28202	
3.84605	-7	1.28202	
0.555556	-3.88889	1.66667	
0.555556	-2.77778	1.66667	
0.555556	-1.66667	1.66667	
0.555556	-0.555556	1.66667	
0.555556	0.555556	1.66667	
0.555556	1.66667	1.66667	
0.555556	2.77778	1.66667	
0.555556	3.88889	1.66667	
3.84605	7	1.28202	
3.12132	-7	3.12132	
1.66667	-3.88889	1.66667	
1.66667	-2.77778	1.66667	
1.66667	-1.66667	1.66667	
1.66667	-0.555556	1.66667	
1.66667	0.555556	1.66667	
1.66667	1.66667	1.66667	
1.66667	2.77778	1.66667	
1.66667	3.88889	1.66667	
3.12132	7	3.12132	
0.557248	-6.8	0.928746	
2.77778	-3.88889	1.66667	
2.77778	-2.77778	1.66667	
2.77778	-1.66667	1.66667	
2.77778	-0.555556	1.66667	
2.77778	0.555556	1.66667	
2.77778	1.66667	1.66667	
2.77778	2.77778	1.66667	
2.77778	3.88889	1.66667	
0.557248	6.8	0.928746	
0.419908	-5.2	0.979786	
3.88889	-3.88889	1.66667	
3.88889	-2.77778	1.66667	
3.88889	-1.66667	1.66667	
3.88889	-0.555556	1.66667	
3.88889	0.555556	1.66667	
3.88889	1.66667	1.66667	
3.88889	2.77778	1.66667	
3.88889	3.88889	1.66667	
0.419908	5.2	0.979786	
5	1.66667	-5	
4.8	0.419908	-0.979786	
3.2	0.557248	-0.928746	
3	3.12132	-3.12132	
3	3.84605	-1.28202	
3	3.84605	1.28202	
3	3.12132	3.12132	
3.2	0.557248	0.928746	
4.8	0.419908	0.979786	
5	1.66667	5	
-5	2.77778	-5	
-4.8	0.681024	-0.953433	
-3.2	0.853553	-0.853553	
-3.2	0.928746	-0.557248	
-3.2	0.99029	-0.198058	
-3.2	0.99029	0.198058	
-3.2	0.928746	0.557248	
-3.2	0.853553	0.853553	
-4.8	0.681024	0.953433	
-5	2.77778	5	
0.681024	-5.2	-0.953433	
-3.88889	-3.88889	2.77778	
-3.88889	-2.77778	2.77778	
-3.88889	-1.66667	2.77778	
-3.88889	-0.555556	2.77778	
-3.88889	0.555556	2.77778	
-3.88889	1.66667	2.77778	
-3.88889	2.77778	2.77778	
-3.88889	3.88889	2.77778	
0.681024	5.2	-0.953433	
0.853553	-6.8	-0.853553	
-2.77778	-3.88889	2.77778	
-2.77778	-2.77778	2.77778	
-2.77778	-1.66667	2.77778	
-2.77778	-0.555556	2.77778	
-2.77778	0.555556	2.77778	
-2.77778	1.66667	2.77778	
-2.77778	2.77778	2.77778	
-2.77778	3.88889	2.77778	
0.853553	6.8	-0.853553	
0.928746	-6.8	-0.557248	
-1.66667	-3.88889	2.77778	
-1.66667	-2.77778	2.77778	
-1.66667	-1.66667	2.77778	
-1.66667	-0.555556	2.77778	
-1.66667	0.555556	2.77778	
-1.66667	1.66667	2.77778	
-1.66667	2.77778	2.77778	
-1.66667	3.88889	2.77778	
0.928746	6.8	-0.557248	
0.99029	-6.8	-0.198058	
-0.555556	-3.88889	2.77778	
-0.555556	-2.77778	2.77778	
-0.555556	-1.66667	2.77778	
-0.555556	-0.555556	2.77778	
-0.555556	0.555556	2.77778	
-0.555556	1.66667	2.77778	
-0.555556	2.77778	2.77778	
-0.555556	3.88889	2.77778	
0.99029	6.8	-0.198058	
0.99029	-6.8	0.198058	
0.555556	-3.88889	2.77778	
0.555556	-2.77778	2.77778	
0.555556	-1.66667	2.77778	
0.555556	-0.555556	2.77778	
0.555556	0.555556	2.77778	
0.555556	1.66667	2.77778	
0.555556	2.77778	2.77778	
0.555556	3.88889	2.77778	
0.99029	6.8	0.198058	
0.928746	-6.8	0.557248	
1.66667	-3.88889	2.77778	
1.66667	-2.77778	2.77778	
1.66667	-1.66667	2.77778	
1.66667	-0.555556	2.77778	
1.66667	0.555556	2.77778	
1.66667	1.66667	2.77778	
1.66667	2.77778	2.77778	
1.66667	3.88889	2.77778	
0.928746	6.8	0.557248	
0.853553	-6.8	0.853553	
2.77778	-3.88889	2.77778	
2.77778	-2.77778	2.77778	
2.77778	-1.66667	2.77778	
2.77778	-0.555556	2.77778	
2.77778	0.555556	2.77778	
2.77778	1.66667	2.77778	
2.77778	2.77778	2.77778	
2.77778	3.88889	2.77778	
0.853553	6.8	0.853553	
0.681024	-5.2	0.953433	
3.88889	-3.88889	2.77778	
3.88889	-2.77778	2.77778	
3.88889	-1.66667	2.77778	
3.88889	-0.555556	2.77778	
3.88889	0.555556	2.77778	
3.88889	1.66667	2.77778	
3.88889	2.77778	2.77778	
3.88889	3.88889	2.77778	
0.681024	5.2	0.953433	
5	2.77778	-5	
4.8	0.681024	-0.953433	
3.2	0.853553	-0.853553	
3.2	0.928746	-0.557248	
3.2	0.99029	-0.198058	
3.2	0.99029	0.198058	
3.2	0.928746	0.557248	
3.2	0.853553	0.853553	
4.8	0.681024	0.953433	
5	2.77778	5	
-5	3.88889	-5	
-4.8	0.926777	-0.926777	
-4.8	0.953433	-0.681024	
-4.8	0.979786	-0.419908	
-4.8	0.997487	-0.142498	
-4.8	0.997487	0.142498	
-4.8	0.979786	0.419908	
-4.8	0.953433	0.681024	
-4.8	0.926777	0.926777	
-5	3.88889	5	
0.926777	-5.2	-0.926777	
-3.88889	-3.88889	3.88889	
-3.88889	-2.77778	3.88889	
-3.88889	-1.66667	3.88889	
-3.88889	-0.555556	3.88889	
-3.88889	0.555556	3.88889	
-3.88889	1.66667	3.88889	
-3.88889	2.77778	3.88889	
-3.88889	3.88889	3.88889	
0.926777	5.2	-0.926777	
0.953433	-5.2	-0.681024	
-2.77778	-3.88889	3.88889	
-2.77778	-2.77778	3.88889	
-2.77778	-1.66667	3.88889	
-2.77778	-0.555556	3.88889	
-2.77778	0.555556	3.88889	
-2.77778	1.66667	3.88889	
-2.77778	2.77778	3.88889	
-2.77778	3.88889	3.88889	
0.953433	5.2	-0.681024	
0.979786	-5.2	-0.419908	
-1.66667	-3.88889	3.88889	
-1.66667	-2.77778	3.88889	
-1.66667	-1.66667	3.88889	
-1.66667	-0.555556	3.88889	
-1.66667	0.555556	3.88889	
-1.66667	1.66667	3.88889	
-1.66667	2.77778	3.88889	
-1.66667	3.88889	3.88889	
0.979786	5.2	-0.419908	
0.997487	-5.2	-0.142498	
-0.555556	-3.88889	3.88889	
-0.555556	-2.77778	3.88889	
