-1.3333,0
-1.007,0.21526
-0.68059,0.43053
-0.35421,0.64579
-1,0
-0.75506,0.18804
-0.51011,0.37608
-0.26517,0.56411
-0.33333,0
-0.25169,0.16666
-0.17004,0.33331
-0.088388,0.49997
0.33333,0
0.25169,0.16666
0.17004,0.33331
0.088388,0.49997
1,0
0.75506,0.18804
0.51011,0.37608
0.26517,0.56411
1.3333,0
1.007,0.21526
0.68059,0.43053
0.35421,0.64579
